id,ics_table_id,funder
7307,3908,Leverhulme Trust
7308,3908,"EPSRC, The National Gallery"
7309,3908,English Heritage
7310,3908,"AHRC, EPSRC"
7311,3908,Bank of America
7312,3908,Arts and Humanities Research Council [GBR]
7313,3908,Fondation Beyeler
7314,3908,"AHRC, National Gallery"
7315,3908,Public Sector Research Exploitation Fund via Tate Gallery
7316,3908,Higher Education Innovation Fund
7317,3908,"EPSRC, AHRC, English Heritage"
7318,3908,Art Analysis and Research Ltd
7319,3908,Science Museum
7320,3908,Shepherd Conservation Ltd
7321,3908,National Museum of Ireland
7322,3908,SCULPCONS Limited
7323,3908,Engineering and Physical Sciences Research Council [GBR]
7324,3909,Engineering and Physical Sciences Research Council [GBR]
7325,3909,Biotechnology and Biological Sciences Research Council [GBR]
7326,3910,Wellcome Trust
7327,3912,Engineering and Physical Sciences Research Council [GBR]
7328,3912,Sunamp Ltd
7329,3912,Innovate UK [GBR]
7330,3912,Advanced Propulsion Centre
7331,3912,Energy Technology Partnership (ETP)
7332,3913,Welsh Government
7333,3913,European Huntington's Disease Network
7334,3914,Horizon 2020 [EU]
7335,3914,Brian Holden Vision Institute
7336,3914,THEA Foundation
7337,3914,The Fred Hollows Foundation
7338,3914,Sight Savers International
7339,3914,Lions Club International
7340,3915,Economic and Social Research Council [GBR]
7341,3915,European Commission [EU]
7342,3915,European Maritime and Fisheries
7343,3915,Natural Environment Research Council [GBR]
7344,3917,Natural Environment Research Council [GBR]
7345,3921,AstraZeneca
7346,3923,Arts and Humanities Research Council [GBR]
7347,3924,National Institute for Health and Care Research [GBR]
7348,3924,National Society for the Prevention of Cruelty to Children [GBR]
7349,3924,Pulitzer Foundation
7350,3924,Borderline Personality Disorder Research Foundation
7351,3924,Leverhulme Trust
7352,3924,KPMG
7353,3925,Burdett Trust for Nursing
7354,3926,Knowledge Transfer Partnership
7355,3926,SKF
7356,3927,Biomedical Advanced Research and Development Authority
7357,3927,Office of Public Health Preparedness and Response
7358,3927,Public Health England
7359,3928,European Commission [EU]
7360,3929,Arts and Humanities Research Council [GBR]
7361,3930,Schindler Foundation
7362,3930,Arts and Humanities Research Council [GBR]
7363,3930,Leverhulme Trust
7364,3930,British Academy [GBR]
7365,3930,Paul Mellon Foundation
7366,3931,National Health Service [GBR]
7367,3931,Health Education England North East
7368,3932,Arts and Humanities Research Council [GBR]
7369,3934,Economic and Social Research Council [GBR]
7370,3935,Scottish Aquaculture Innovation Centre
7371,3936,Arts and Humanities Research Council [GBR]
7372,3937,Engineering and Physical Sciences Research Council [GBR]
7373,3937,Department for Transport [GBR]
7374,3938,Biotechnology and Biological Sciences Research Council [GBR]
7375,3940,National Institute for Health and Care Research [GBR]
7376,3941,Voluntary Action Rotherham
7377,3941,National Health Service [GBR]
7378,3942,Woolf Fisher Trust
7379,3942,National Institute for Health and Care Research [GBR]
7380,3942,Choroideremia Research Foundation
7381,3942,Fight for Sight
7382,3942,Moorfields Eye Hospital Development Fund
7383,3942,Royal College of Surgeons of Edinburgh
7384,3942,Special Trustees of Moorfields Eye Hospital
7385,3942,The Health Foundation
7386,3942,Research to Prevent Blindness
7387,3942,Wellcome Trust
7388,3943,Arts and Humanities Research Council [GBR]
7389,3944,Engineering and Physical Sciences Research Council [GBR]
7390,3945,Nuffield Foundation
7391,3946,Economic and Social Research Council [GBR]
7392,3947,Engineering and Physical Sciences Research Council [GBR]
7393,3947,Innovate UK [GBR]
7394,3950,East Midlands Development Agency (EMDA)
7395,3950,Engineering and Physical Sciences Research Council [GBR]
7396,3950,Royal Academy of Engineering [GBR]
7397,3950,Innovate UK [GBR]
7398,3951,Department of Health and Social Care [GBR]
7399,3951,European Commission [EU]
7400,3951,Oculus Optikgeraete Gmbh
7401,3952,Engineering and Physical Sciences Research Council [GBR]
7402,3953,Czech Academy of Sciences
7403,3953,German Research Foundation
7404,3954,Wellcome Trust
7405,3955,National Institute for Health and Care Research [GBR]
7406,3955,European Union [EU]
7407,3956,Leverhulme Trust
7408,3956,Arts and Humanities Research Council [GBR]
7409,3956,National Archives
7410,3956,National Maritime Museum
7411,3957,Wellcome Trust
7412,3958,Arts and Humanities Research Council [GBR]
7413,3959,Arts Council England [GBR]
7414,3960,British Academy [GBR]
7415,3960,PRS Foundation
7416,3960,Opera America and Virginia B. Toulmin Foundation
7417,3961,Arts and Humanities Research Council [GBR]
7418,3962,GABA International
7419,3962,Healthcare Brands International
7420,3962,Johnson & Johnson
7421,3962,Engineering and Physical Sciences Research Council [GBR]
7422,3962,Helperby Therapeutics Group
7423,3962,National Health Service [GBR]
7424,3962,Phillips Research Laboratories
7425,3962,Colgate
7426,3962,CEMAG Care
7427,3962,MEDA Manufacturing GmBH
7428,3962,Aryballe Technologies
7429,3963,Engineering and Physical Sciences Research Council [GBR]
7430,3963,University of Bristol
7431,3963,Radioactive Waste Management
7432,3963,Posiva
7433,3963,SKB
7434,3964,European Commission [EU]
7435,3966,Bristol Industrial and Research Associates
7436,3966,Ministry of Defence [GBR]
7437,3966,Biotechnology and Biological Sciences Research Council [GBR]
7438,3967,Biotechnology and Biological Sciences Research Council [GBR]
7439,3967,Hong Kong Research Institute of Textiles and Apparel
7440,3968,Biotechnology and Biological Sciences Research Council [GBR]
7441,3968,Pig Improvement Company
7442,3968,Innovate UK [GBR]
7443,3968,Genesis Genetics UK
7444,3968,Topigs Norsvin
7445,3968,BFI
7446,3969,Innovate UK [GBR]
7447,3970,Economic and Social Research Council [GBR]
7448,3971,European Commission [EU]
7449,3972,Natural Environment Research Council [GBR]
7450,3972,Engineering and Physical Sciences Research Council [GBR]
7451,3973,World Gold Council
7452,3973,Johnson Matthey Davy Technologies
7453,3974,European Union [EU]
7454,3974,Arts and Humanities Research Council [GBR]
7455,3974,Innovate UK [GBR]
7456,3974,Ordnance Survey
7457,3975,Medical Research Council [GBR]
7458,3975,Parkinson's UK
7459,3975,Cure Parkinson's Trust
7460,3976,Engineering and Physical Sciences Research Council [GBR]
7461,3976,Innovate UK [GBR]
7462,3976,European Union [EU]
7463,3977,Sanofi Pasteur MSD
7464,3978,Innovate UK [GBR]
7465,3978,National Centre for the Replacement Refinement and Reduction of Animals in Research (NC3R)
7466,3978,Bone Cancer Research Trust
7467,3978,Weston Park Hospital Cancer Charity
7468,3979,Engineering and Physical Sciences Research Council [GBR]
7469,3979,Natural Environment Research Council [GBR]
7470,3980,Bill and Melinda Gates Foundation
7471,3980,Wellcome Trust
7472,3981,Natural Environment Research Council [GBR]
7473,3982,European Commission [EU]
7474,3982,AWE
7475,3983,European Commission [EU]
7476,3984,National Institute for Health and Care Research [GBR]
7477,3984,European Commission [EU]
7478,3984,London Air Ambulance and Barts
7479,3984,Medical Research Council [GBR]
7480,3984,The London Charity
7481,3985,Engineering and Physical Sciences Research Council [GBR]
7482,3986,European Union [EU]
7483,3986,Natural Environment Research Council [GBR]
7484,3988,National Institute for Health and Care Research [GBR]
7485,3988,European Space Agency
7486,3988,Science and Technology Facilities Council [GBR]
7487,3988,Dr William M Scholl Research and Development Endowment Fund
7488,3990,"National Centre for the Replacement, Refinement and Reduction of Animals in Research"
7489,3991,Waltham Centre of Pet Nutrition
7490,3991,Royal Canin
7491,3991,Vetoquinol SA
7492,3991,Boehringer Ingelheim
7493,3991,Pfizer
7494,3992,The James Hutton Institute
7495,3993,Department of Trade and Industry [GBR]
7496,3993,Seventh Framework Programme [EU]
7497,3993,Transport Systems Catapult
7498,3993,Horizon 2020 [EU]
7499,3995,Economic and Social Research Council [GBR]
7500,3996,Arts and Humanities Research Council [GBR]
7501,3996,Swedish Foundation for Humanities and Social Sciences
7502,3996,Foundation for Baltic and East European Studies
7503,3997,Arts and Humanities Research Council [GBR]
7504,3997,Leverhulme Trust
7505,4000,Innovate UK [GBR]
7506,4000,Ministry of Defence [GBR]
7507,4000,QinetiQ
7508,4000,Blue Bear Systems Research
7509,4000,Autonomous Devices
7510,4001,Engineering and Physical Sciences Research Council [GBR]
7511,4001,Arts and Humanities Research Council [GBR]
7512,4003,Engineering and Physical Sciences Research Council [GBR]
7513,4004,European Research Council [EU]
7514,4004,Leverhulme Trust
7515,4004,Arts and Humanities Research Council [GBR]
7516,4004,Economic and Social Research Council [GBR]
7517,4004,European Commission [EU]
7518,4005,Wellcome Trust
7519,4005,Innovate UK [GBR]
7520,4005,Medical Research Council [GBR]
7521,4005,European Research Council [EU]
7522,4006,Arts and Humanities Research Council [GBR]
7523,4006,Arts Council England [GBR]
7524,4007,Centre of Expertise on Child Sexual Abuse
7525,4008,Andrew W. Mellon Foundation
7526,4008,European Commission [EU]
7527,4010,Yale University
7528,4010,Social Sciences and Humanities Research Council [CAN]
7529,4010,Leverhulme Trust
7530,4010,Society of Architectural Historians
7531,4010,British Academy [GBR]
7532,4010,Alexander von Humboldt Stiftung
7533,4010,Arts and Humanities Research Council [GBR]
7534,4011,Arts and Humanities Research Council [GBR]
7535,4013,GlaxoSmithKline
7536,4013,Biotechnology and Biological Sciences Research Council [GBR]
7537,4014,Arts and Humanities Research Council [GBR]
7538,4014,Being Human 2016
7539,4016,Arts and Humanities Research Council [GBR]
7540,4016,Irish Research Council
7541,4017,British Petroleum
7542,4017,Shell
7543,4017,BG Group
7544,4017,Statoil
7545,4017,Natural Environment Research Council [GBR]
7546,4017,Industry Technology Facilitator
7547,4019,Economic and Social Research Council [GBR]
7548,4020,Chief Scientist Office [GBR]
7549,4020,Scottish Government
7550,4021,Innovate UK [GBR]
7551,4021,Engineering and Physical Sciences Research Council [GBR]
7552,4021,Wellcome Trust
7553,4022,Deutsche Forschungsgemeinschaft
7554,4022,European Space Agency
7555,4023,Huawei Technologies
7556,4023,UK Home Office
7557,4023,Ministry of Defence [GBR]
7558,4024,Network Rail
7559,4024,Stagecoach Supertram Maintenance Ltd
7560,4024,Rail Safety and Standards Board
7561,4024,MRX Technologies
7562,4024,Alstom
7563,4025,Wellcome Trust
7564,4025,Medical Research Council [GBR]
7565,4025,European Union [EU]
7566,4025,Innovate UK [GBR]
7567,4026,Innovate UK [GBR]
7568,4026,European Union [EU]
7569,4026,Royal Academy of Engineering [GBR]
7570,4026,AVL Powertrain
7571,4027,PENTA Foundation
7572,4027,National Institute for Health and Care Research [GBR]
7573,4027,European Union Seventh Framework Programme for Research
7574,4027,Estonian Council
7575,4027,European Commission [EU]
7576,4027,German Federal Ministry of Health
7577,4027,Médecins Sans Frontières
7578,4027,"Ministry of Health, Welfare and Sport [NLD]"
7579,4027,Department for International Development [GBR]
7580,4029,Diabetes UK
7581,4029,Association for the Improvement of Mental Health
7582,4029,National Institute for Health and Care Research [GBR]
7583,4030,British Medical Association [GBR]
7584,4030,Dana Foundation
7585,4030,Epilepsy Research UK
7586,4030,Fulbright UK-US Commission
7587,4030,European Commission [EU]
7588,4030,Multiple Sclerosis Society
7589,4030,National Institute for Health and Care Research [GBR]
7590,4030,Vera Down
7591,4030,Wellcome Trust
7592,4033,ViiV Healthcare
7593,4033,Gilead Sciences
7594,4034,European and Developing Countries Clinical Trials Partnership
7595,4035,National Institute for Health and Care Research [GBR]
7596,4035,Department of Health and Social Care [GBR]
7597,4036,National Institute for Health and Care Research [GBR]
7598,4037,Engineering and Physical Sciences Research Council [GBR]
7599,4037,Wellcome Trust
7600,4038,Engineering and Physical Sciences Research Council [GBR]
7601,4038,Ørsted
7602,4038,Innovate UK [GBR]
7603,4040,Innovate UK [GBR]
7604,4040,Engineering and Physical Sciences Research Council [GBR]
7605,4041,Innovate UK [GBR]
7606,4042,European Research Council [EU]
7607,4042,Economic and Social Research Council [GBR]
7608,4043,National Institute for Health and Care Research [GBR]
7609,4044,Engineering and Physical Sciences Research Council [GBR]
7610,4045,Cancer Research UK [GBR]
7611,4045,Genzyme Therapeutics
7612,4047,Engineering and Physical Sciences Research Council [GBR]
7613,4047,Scottish Funding Council
7614,4047,Innovate UK [GBR]
7615,4047,University of Glasgow
7616,4047,European Union [EU]
7617,4047,9) CST Global
7618,4047,10) Innovate UK
7619,4047,11) EPSRC
7620,4047,12) CST Global
7621,4047,13) Innovate UK
7622,4047,14) EPSRC
7623,4047,14) CST Global
7624,4047,15) EPSRC
7625,4047,15) CST Global
7626,4048,Applied Molecular Transport inc
7627,4049,University College London
7628,4050,Arts and Humanities Research Council [GBR]
7629,4050,National Lottery Heritage Fund
7630,4050,"Department for Environment, Food and Rural Affairs [GBR]"
7631,4051,Arts and Humanities Research Council [GBR]
7632,4051,Leverhulme Trust
7633,4052,European Research Council [EU]
