REF impact case study identifier,reassigned,reassignment,final_topic,reassignment_notes
361a641d-d81b-4eb3-abdc-5046c4f8e4fa,1,,15,
8216e62a-a2b0-40a6-9883-b13b6e5da014,1,,15,
6f6e3519-bf47-40dc-af3f-c679cbf753bd,0,70,70,Cholera in Haiti - infectious diseases in low-resource settings
d5b4543f-793b-498c-8cd7-2ae5c941586c,1,,15,
fe5965bb-c851-44d1-8796-d5c4926b605a,1,,15,
97032802-a131-46f5-9e50-1d34945dacc1,0,70,70,Cholera in Haiti - infectious disease in low-resource setting
cf426347-1cb2-4320-afec-528ce840379d,1,,15,
35bccb0a-09b1-4ccb-9a94-e77babfae91a,0,21,21,Peacebuilding in local settings
1d4a7f5f-7d51-4718-afdb-286a7c86ccb8,1,,15,
4988ede6-8499-4d24-a6b7-0255a24a71f8,0,20,20,Protecting and promoting artists in warzones - best in arts for health and society?
b268b639-2cac-471e-8c4e-1f28b541a24d,0,1,1,
d4b827c9-f29b-42e7-a6bb-e6f325707c3a,1,,15,
b8790a0f-b609-4ea4-82d3-3a985722ef66,1,,15,
8d73bb3b-8e89-4269-98ed-f13086ea4879,1,,15,
2aeb04a9-e7af-446d-a4b9-f9faf2c7c08d,1,,15,
034e56b4-164d-4377-aacd-b2832b56cf4c,1,,15,
ea704a0b-d7b1-4489-beac-d2042b2f08f8,1,,15,
03df1aab-7fcd-4a50-8460-e2d9712515b1,1,,15,
8868a19b-69e0-4eef-af5f-615e448ce510,0,65,65,Do we want this in history or humanitarian topics?
6e08c426-83ee-4d31-b777-d82579f52ec3,1,,15,
fef96d4a-491a-46e1-acbc-af9dccc504ba,0,1,1,The over turning of historic legislation to introduce no-fault divorce - probably belongs in Justice or family (4)
4c316a52-9bd9-45de-b71f-455a087a04cb,1,,15,
6278e6b1-575d-4987-81f0-6b6f8cab202f,1,,15,
88f14121-30ca-4966-872d-bc54e1e1dcda,0,4,4,More directly about the care system 
ddab4bbc-511e-4f70-8558-e6161982a321,1,,15,
880e1b13-6ecb-46ba-9f67-c64d04d05ec7,1,,15,
a467a09e-e8a4-425c-a6b9-e90661e954d2,0,1,1,
1f8dd523-7578-4862-b534-f67f96120c59,0,1,1,
75818074-a9a1-40ed-aec9-a0cb97668e92,1,,15,
36d707ce-245f-41ec-b5c1-82334f90e684,1,,15,
457d1752-bec5-4567-8d3a-401f75ee0514,1,,15,
2e6ab6b9-e8cb-4f6c-a066-d935076fb513,0,4,4,This goes more in family and social support 
1596d2e2-f01d-47cc-8538-c9221faebf34,0,48,48,Rights on EU nationals in the UK - putting it in international rights
a99ff378-9785-4834-97af-19174115f055,0,45,45,challenging backsliding on rule of law in the EU - putting this in International law
e2e6f364-c11d-42f3-8b38-866c3a2db0e1,1,,15,
f9b7fcd9-72b0-407c-ae40-bec54bcabc6c,0,48,48,International Crime 
c2ac4193-ff3d-4bde-9641-12309a896394,1,,14,
2c7280d1-899c-449b-9667-07c9f58d512a,1,,14,
7f18329c-d5bf-494b-bfef-8fa517786cfe,1,,14,
685963f2-2144-410b-8a84-ebc9d3e81f70,1,,14,
f0dd86e8-3198-4f8d-982c-46071806021d,1,,14,
a6ee3a28-8f1f-4a48-a0ad-d6ffef65bb6e,1,,14,
41bfe167-cc21-4cd4-9d2b-4863414f3e02,1,,14,
a5345b59-43cc-4542-b9b3-60de1ec9ffdc,1,,14,
039d333c-03b7-40c3-a2d7-8c27ddeba02d,1,,14,
1595880a-3002-47fd-ac73-84fa4a34cb3f,1,,14,
3c3dd84a-3e87-4443-85b5-614445a30cb2,1,,14,
cdebb09d-d614-4d5c-a701-76a093d120c8,1,,14,
cd44864b-265f-4de7-a0ff-9d69c7ba9c7e,1,,14,
f8b7151b-5715-4461-8fa8-3c080d1dd701,1,,14,
766eb647-8c7d-4a4d-bd7a-9ea064d33fda,1,,14,
dca6010f-447f-45b3-9bae-75fa49023bca,1,,14,
46f78577-12a6-49b0-bc7b-773130a5987f,1,,14,
7a9a0730-04eb-4163-ada9-b4b194acaa49,0,38,38,Votes for prisoners
c3a35638-c52f-4c2e-be6f-40a9a5f37e82,1,,14,
0dba9212-8f9d-442e-bf22-bcb5e60c3c78,1,,14,
f336054d-7ce8-4986-9818-b775ac16bd51,1,,14,
cf65a24c-8bd1-43a6-a154-d1b3040a8db6,1,,14,
59b6d7cf-8d5d-4d18-892e-077e7bc6f563,1,,14,
a30031ea-96f6-4c06-b413-cb594f73edb5,1,,14,
6ff3da6a-edca-4fa2-975a-45a54b4ed461,1,,14,
5fce5138-22d0-4781-a5e4-ed6d1fe91119,1,,14,
db4eb211-e6e1-4d6a-ae1b-f243ceedda10,1,,14,
b5fa01bc-aff7-4f7f-b8ef-9d4ac0c206be,1,,14,
8fa2b597-046f-44e2-9439-e0c9b3fe6934,1,,14,
2384d3e6-d5b0-4542-8e31-41a4a7a57962,1,,14,
c17eef79-307a-4d6e-8ef0-2209c95968a3,1,,14,
48efd03c-6eca-42b6-bf56-e0d8c0838be3,1,,14,
a7df1c05-1fab-405e-b0f3-780bc9606685,1,,14,
7a465d6c-7830-47e7-88b9-b462b0ca832e,1,,14,
1369b3e7-2054-42fa-b7e7-7f46d1a57125,1,,14,
5cca8ebf-c9c3-471a-8d03-0456f7768822,1,,14,
5d5f1fc8-3b60-4268-ac65-a7af33879145,1,,14,
4c6dd1e6-976a-4578-890f-49c4fc030edb,0,83,83,This international realtions with Russia stuff has the same issue as the international relations with China stuff - it doesn't fit anywhere neatly
24146d27-a2e0-4067-b412-804ed0150d51,0,65,65,Not sure one this one as the ethnic reconciliation aspect adds another layer
e257a74b-f88e-406d-8abe-66bbb11d2daf,1,,14,
e82211ab-fb71-4c89-9a39-39b20ea3f266,1,,14,"This could be another international relations -1, but it does fit here okay because of the UK focus"
32df69a0-8f2f-43eb-9497-9de23e2d53c8,1,,14,
10afeb5d-ac48-4c17-b7fb-7c032112b7a0,1,,14,
09e0b075-5d4f-435a-b161-08c9d5b45ffb,0,83,83,International realtions with Russia and Balkans again
f814d13f-532d-4b89-b836-8b2f84df253a,1,,14,
7ca5baf2-fc27-4f56-aaa0-5ae3b5f42e50,1,,14,
14bd24e4-1c06-4576-bb7f-f5a58adf74cd,1,,14,
769cf6ce-6294-4d1b-854a-d152bdd81f9d,1,,14,
784cebef-af17-4172-bbab-a00d950cd66e,1,,14,
91a98915-0030-41b8-8215-09efbefa2e05,1,,14,
08067bd6-8e35-4fd6-aed5-113f4473cc53,1,,14,
ba90a459-84d5-466e-8e4a-61b47b6d9c16,1,,14,
b3697ccf-ea3d-4414-8f6f-31b7a41f3f24,0,2,2,Standards for HR 
7f85386c-4e95-4e22-b8c4-710df15462c9,0,13,13,"Employment practices in Europe, South America and Africa"
b63b762b-6b4b-4c1a-9cc5-0177be28a35b,0,2,2,Ethical human resources and business practices
bb0e4ceb-8642-4d0c-bffb-152b08b3f64a,1,,14,
22a9e84b-075d-4797-ad92-e23108342d3e,1,,13,
1ffe4339-e4ae-4a41-8cea-a43ef83c5bab,1,,13,
ca03e4de-592d-4e75-bed7-f1315c68b27c,1,,13,
2220014d-3d8f-4227-bcf9-e64c62277813,1,,13,
c5a8ac1a-3af0-4859-920e-81971bbaa42b,1,,13,
cf7965e3-b8fa-4092-8f63-5e9179bab028,1,,13,
19ca3e66-87f4-4c4b-90f4-3ae841e0bd14,1,,13,
ecfd26de-e829-4dfa-a3c1-71ad311e5d6c,1,,13,
18ce53b7-6394-4244-b6d0-f1a339452559,1,,13,
fc09fd23-01ce-4877-9e94-5e3ca90e5f76,1,,13,
b2ab4ef6-7e06-4aa9-8a07-86f5e327b4d0,1,,13,
ade0a0d6-ac70-44c7-8373-117bac9ef5d5,1,,13,
095c8c44-c15a-45e1-b101-5a081a341e36,1,,13,
bf75e435-6a3f-4c5f-bdeb-467ef990a8fe,1,,13,
79b496e6-dfef-42fd-93c4-d56b8710b8b9,1,,13,
c3601e2c-afa7-452a-8a1b-d4b8d19464a4,1,,13,
c86ff0c2-b6ed-45cc-8323-13bede46e1ff,1,,13,
3f1159ac-421b-49a6-ae14-8584ebbabc5b,1,,13,
338772ae-c07b-4c48-ade8-52792239d4b5,1,,13,
8eca5726-be1d-4a66-81db-0db428850ec0,1,,13,
24c567a1-2e76-476d-b6f6-f34db44e69c1,1,,13,
e9a88a28-70cf-4ccc-ab14-3c74e3c26db7,1,,13,
d5e882b1-6e80-46cd-9ecf-1683109e67a3,1,,13,
4aae213b-850d-4e5f-ac89-99d4ad8475ea,0,54,54,
517c3975-f9f2-4a6b-8c20-95b7f42b6ec4,1,,13,
58e5e776-c655-4285-9de6-d2ee702cdef1,1,,13,
5a4a748c-d19a-4d12-b224-0d303446a884,1,,13,
b21d2f58-9d3f-4d3f-9aff-a1c111cc0b98,1,,13,
fac1afcc-0030-4b7c-92a6-92be4c156baf,0,22,22,
0b2e93a7-75cb-429c-8b51-48d14200ce97,1,,13,
5b475c38-044d-49a2-bfc8-6adfc4f7a397,0,54,54,
02660290-8ef0-40fe-b456-25957cdc5615,1,,13,
8228b39c-3e68-455f-9cad-4b811965fc35,1,,13,
0b112cd0-05fe-4ec2-a39a-5c66c801c445,0,38,38,
670a986e-5e3c-4649-9964-6404ec0b1264,1,,13,
90ca21fb-e468-46ce-8f75-ac65076ea75d,1,,13,
24bf958b-e7da-4d3f-9a93-0a51784e1535,0,65,65,
15abb170-abe0-4b98-83d1-6fce4ca89168,1,,13,
fef78977-344b-45f1-b181-1d713216fcad,1,,13,
f6ad5e4a-f3f7-49c8-9561-057418626a6c,0,47,47,
ac334bf1-70da-40eb-a5b2-301464ac3dd6,1,,13,
377e7e2f-31b5-435e-a0b6-a95507de0995,1,,13,
04d471db-b20d-4fa7-a14d-9b5489e88c39,1,,13,
90e3fd79-2d4c-494a-bf57-751dcab380d9,1,,13,
98da5c24-212d-4bbc-acc5-d704ca5efe85,1,,13,
b7feb7c4-134d-4b97-8525-7d7543f23b13,1,,13,
3a2065f0-8304-4834-b951-380eddc402c4,1,,13,
bf50b6e0-d8e9-4099-8bd1-50ced62ab889,1,,13,
a9e77240-e867-407f-8a30-350120e62cdd,0,2,2,
a2b61e92-1149-4434-8545-c65c45782e9f,0,8,8,
24013599-e4f7-4c04-a138-833f41160884,1,,13,
da90aee7-0fdc-4ce8-96fd-0e616b5e0338,0,1,1,
5054901c-e43d-4477-b7e6-9e3b7c31aa43,1,,13,
fd56f041-6079-42a4-8c1b-78cf50f9c0e5,1,,13,
639d8392-1ea6-40a2-8a8b-c9d0c3eee9d2,0,6,6,
56970198-d964-49ef-a201-984258c60a40,1,,13,
333380de-720c-4308-aca2-9f0cfff74e57,0,65,65,
fca39901-35ea-4bf6-8b6b-16a9b89d9a05,0,38,38,
9b3db63d-a131-453f-84a2-4a1d2ffa514e,1,,13,
42cd690b-c7cd-4cf7-b876-758ad24780e3,0,37,37,
374aeb26-ebec-4c3e-9da2-7a9df091e5df,0,38,38,
3b9ad05e-b259-4d27-bb4a-093c835ae478,1,,13,
c59991fb-7a40-4867-a1f2-45d2095ccc2c,1,,13,
eaf20574-5345-40d5-85e4-76cf095178de,0,65,65,
1242f7c6-1544-47f2-9cd0-b7da1c742b08,1,,13,
ee5144b5-7f83-4033-8127-31cca7ebebb4,0,65,65,
ead8c583-0260-43f2-850b-dcdd25a0ce7d,1,,13,
057ee87e-72d9-4d5c-b80f-460845416719,0,65,65,
5b222d11-fc42-43ba-bcd3-3663d75248f6,1,,13,
cf49c2ef-c034-4215-87aa-f40fa31d1f31,0,65,65,
ae81b75b-f67e-4df6-83a9-937b8f58caf0,1,,13,
d83047dd-988a-486a-b6c0-79721b90689a,1,,13,
df3b3a9a-aece-47a1-be0d-4e8564f81175,0,65,65,
7688bd42-992f-4354-b16a-99fc33264ff3,0,65,65,
d07b0c5d-6a46-455b-89b8-9f9717b4d375,0,22,22,
6773d08f-b5df-466e-94be-917418389172,0,22,22,
7d1d9f19-ac33-42f5-b797-918dc8208033,1,,13,
d040c3ef-89a1-40e3-a4c2-0da3fde58171,1,,13,
3d72b331-5a87-4d88-833b-0dbaf0e27111,1,,13,
757d762d-0313-4d5c-9418-b603fb52050d,1,,13,
efa5a20b-236f-4227-af11-446758faa388,1,,13,
29fc4442-269e-4e6c-88e7-4a93dc665102,0,22,22,
c2d977f3-1d18-488b-80d5-c4f06fcf568a,0,22,22,
fecf7dfe-eac8-43e5-8d82-b6278da849fd,1,,13,
01544933-e386-4288-ae39-c6fc02b853c9,1,,12,
e3559da7-7a89-4340-bd2a-9db2b15b410f,1,,12,
4d7acb8d-b303-448c-8064-9b3b34a9f0e9,1,,12,
4306093b-7650-4211-9b2f-8ed8c1b56eb0,1,,12,
ed6a3c34-ecb7-481d-a183-65f8b673e3f9,1,,12,
888b3175-dbc0-4b06-9374-347cd24ab1a7,1,,12,
3fa9cd31-de15-43db-a9c3-0838376b993a,1,,12,
d6a43952-3826-47a2-819a-2bed4526db37,1,,12,
b5154015-defc-406e-81eb-c24528a87fa2,0,23,23,Historical places or public engagement?
529b2d68-60ab-4ee2-a4a3-d1942c7c8f59,1,,12,
67aabc67-d924-4daa-947f-723c2c8fea54,1,,12,
416ca9dc-11a1-4df7-bd5c-d0f4111a1acd,1,,12,
3fc46187-d61b-4415-aed8-57e1d0a8eba0,1,,12,
d2f26b40-3cf1-4237-be9c-8810bbddbb2e,1,,12,
c6863743-5a8d-420b-917a-114b75499135,1,,12,
9f03e615-b170-4aa2-8ad6-4588f50dd234,1,,12,
847e3819-3cb1-4ce3-b18b-e0ae33329813,1,,12,
cc0f16bf-c7ea-46dd-9233-c91eb6460b8e,1,,12,
61c3144c-4b27-4e28-82a3-a7ad6c528edc,1,,12,
ac353760-2b21-4f63-91c0-3d9a6f530274,0,27,27,Military history 
1582dd40-e66d-4a57-b8b0-4008c0fbfa7d,1,,12,
c9492125-2ca3-4e77-97b6-b54ab8cf4679,1,,12,
721138e2-2923-4244-bfca-cac6cfce34a1,1,80,12,Here or in illustration? 
c0a91c3b-24a9-44ff-a300-6a31df3eb088,0,80,80,
9caa34af-8765-4550-b136-e481ede2c4cf,1,,12,
b92d123f-db16-4955-bee1-b923a45e7f71,1,,12,
37c51886-dabe-45c9-8e49-0f1fb55719ef,1,,12,
66c47f85-18b9-4667-8635-0f731f843165,1,,12,
9c0462e7-3df5-4af4-aff1-681caa4c78c9,1,,12,
901533ed-17bd-4a69-aed8-b18aa61a5ae3,1,,12,
fefe02a2-72d8-4c1c-a24c-14c74dcf11e9,1,,12,
22de7f48-dddd-4a94-99ff-76abd9a27d89,0,80,80,This is about 'visual journalism' and journalism illustration as part of journalistic practice
7949cf2b-1e8d-4778-a444-b912d4b5fdd7,0,80,80,This is about 'visual journalism' and journalism illustration as part of journalistic practice
583d7ebc-988f-488f-a110-8b8e62504c92,1,,12,
d77ced2e-0382-4a66-85ad-335160ca888d,1,,12,
e6564246-c541-4823-93e0-0494a641945a,0,10,10,This is more about preserving history
1e074956-2d8c-444b-a1bc-b77c7cee799a,0,12,12,Public art education - does this come under public engagement or education?
a273cdca-482d-4e83-8b45-0bc8070b49f4,1,,12,
e5005381-202d-4c05-adf3-3803d0f88ac7,1,,12,
eb770fc7-f9cb-40f7-8ea4-31e8900784b4,0,30,30,
c2ac5925-0210-4f73-b495-4b7724713fee,0,75,75,
d1e33100-6369-4e65-a13b-3d621c450952,1,,12,
e2539017-9f7e-443c-b687-eeeabde14f90,1,,12,
18fc73f3-d81f-4605-9e92-c0030a53e3a5,1,,12,
9dce835e-cdbb-4a91-94c8-53561a8230ad,0,20,20,
73da8e64-905d-4e7f-83b3-5ede59d096a3,1,,12,
c70d6dfd-36e0-4745-819b-547ee8ae2099,1,,12,
4fd1455f-1151-4638-a29c-1406f1819ae8,1,,12,
04d1cb2e-cdca-4ed7-9d6e-15c471878e50,0,60,60,
83e29c29-a421-4915-bd68-bc1f084e091f,1,,12,
4007b957-2a19-4921-b8ac-e57a0697a91c,0,27,27,This is about memorialising conflict
b45a6143-51ea-4131-8b81-4b2044539521,1,,12,
e80238a1-cbc4-4157-ab5a-eb6bcb8acbc8,1,,12,
fa341d3c-208d-428d-a9f7-953181c05ecd,0,11,11,This is about appreciation of Korean film and cinema in the UK
ba5578c3-bb71-4cde-acf9-bb49da4c3423,1,,12,
68bd7fa1-5dd6-47e4-940d-558ed516ca34,0,30,30,This is about public participation in creative writing
216cc1f9-4230-454f-a4ed-9128a7931bbc,1,,12,
ed4ad743-9e37-4d4e-98ff-31b1ed0356dd,0,76,76,Celebration of an author
601abe83-4ee7-4c25-aec6-96221673deed,1,,12,
c8ba7bd5-36f2-4853-a427-1ac614d4162f,0,60,60,Birmingham public art policy 
a3acf533-262b-4e02-923b-70d6bf2d7b61,1,,11,
d0f7378e-c9f3-4841-b063-800a96c84e99,1,,11,
1002c444-ea01-4c39-b010-7baa2d2ac3a8,1,,11,
26416b1c-7a64-4f74-b8c3-cf0d1c2721e1,1,,11,
40fa78fa-2fe2-4767-99e7-b0d3ac764f6a,1,,11,
6102fd45-5692-4d49-8d5b-790f278cdcc4,1,,11,
2b2daad4-7a73-4865-a5ae-8ac868106dd8,1,,11,
8c9a06b5-8c68-47ea-90cd-0a0293e090ec,1,,11,
f48e5c77-ba58-4268-bc85-4abfd9843cb8,1,,11,
ba46d8d8-9274-414c-aa25-f5e29b52d62b,0,20,20,
192d7750-77c6-4d53-af57-1fedd4cfdfb9,1,,11,
34769363-c9ed-46ae-84eb-cbd4a425e5cd,0,57,57,
f851aa3d-d2e9-4e52-971c-284b2061e7bb,1,,11,
33231e11-f79b-4d4d-ae84-00a168d598a7,1,,11,
b7958a23-3344-4f39-9af1-d286fbe5a32d,1,,11,
053d9a50-bca4-40e6-8935-5d60501601c9,1,,11,
dc5bcbdd-a815-4230-9e95-f7452e7ae01c,1,,11,
f8ab9a44-fd3f-4074-b72e-114fd3fad309,0,48,48,"This is about mafia crime (our pasta guy), so I've put this is international crime"
a80b0da2-b017-4838-849e-086d4cdd559b,1,,11,
f0e15307-223e-49fd-8b65-78dea3e09d4c,1,,11,
d9410fe3-07d0-41da-b3f4-fa38bb04ed69,1,,11,
f5ad6af6-053b-4412-900a-64913cc4e4ea,1,,11,
35b59bec-6726-43d6-bab8-4cd0929b65eb,0,12,12,This should be in museums
a4ba542c-3e91-4e27-bd6a-d137a0e5074c,1,,11,
74ae5ae6-177f-4cf0-8871-468b3a8dbec2,1,,11,
fccdaf77-4731-49cb-b9ed-5187de3b2ebe,1,,11,
77b5e801-8b40-4032-8082-20188fbafa7b,1,,11,
b5e367df-0899-47ff-aa99-3e58721f7e00,1,,11,
812d560f-944e-43f9-a5a6-2d7ee3525f1a,0,81,81,I don't know if this should go in film or in international legislation stuff
a53e11d7-e2cf-4ccb-9dce-110fce80e180,1,,11,
64a01736-3e97-4281-aab2-b0aa70f693de,0,68,68,I think this is more about remembrance as its commemorating genocide through public engagement with heritage work
d3e8c4b3-faec-4c1f-8cbb-2636841d2bf8,0,3,3,Blues music
3c81f543-4e15-4a90-9fae-db49d6769336,1,,11,
d7154825-4ef0-47a5-9c6d-07015a05eea0,1,,11,
841607bd-819e-405d-a2db-aa9f18f7aee9,1,,11,
1ffbff9e-26f0-4e54-b290-6e3664943617,1,,11,
ff5b1f06-37e7-4433-aa4b-3631fc358731,1,,11,
594dbd21-b72e-478b-8094-20f33dabf285,0,46,46,Language heritage on the unique socio-linguistic environment of this place
1d2fb355-654c-48de-9d91-a26ca98c2210,1,,11,
faaad426-2798-4bab-af1f-d37b08dc46b1,1,,11,
84b0d578-47d8-449a-8923-b2cea89a3941,0,18,18,This is history changing current medical practice and public understandings of medical practice - might be arts for health and society
84fca5d0-291e-48cf-8ade-058aad20da67,0,11,11,Film or heritage
ca241b90-55aa-43e2-8838-bc58eb7f8dd6,0,35,35,Expanding and supporting religious communities and infrastructures
56e88d11-eaeb-43bc-8a92-d96d941b80ab,0,4,4,I think public engagment but not sure. It might be in arts for health and society
dd39e2a9-78c3-4435-9321-8b0419d5f264,0,10,10,"I think general archives, engagement and conservation - this is about collecting information on feminist work and introducing it back into contemporary education and cultural spaces"
cb120405-7d4b-4d7e-b6cf-3ed1d0b53683,1,,11,
d038161c-2625-449b-bddf-f771903e834c,1,,11,
3cf468f0-fde8-4a19-a19d-5ede72158dce,1,,11,
57c3acdb-9a90-4598-ad3f-dff9ab2422bf,0,10,10,About a specific exhibition 
5a771e1a-ec22-4984-948d-c00c518c98c9,0,76,76,
db6fa1df-4e23-4402-a262-7c0e4bed523e,0,68,68,
6b2dcea3-7085-4eb8-8ed1-204a7abd6fa4,0,12,12,Introduction of artist into museum collections and spread of awareness through related projects
baba09a5-36ab-4507-8cc7-3b8f8a1443b0,1,,11,
1e019e59-9283-4d7d-9e6e-8e7377401d66,1,,11,
64a7af8b-c28f-49bc-a004-29fae27a0171,0,27,27,Reconciliation and commemoration in Spain
86b7b807-ae62-4f1b-bd3e-c9722573fa3f,0,27,27,"Similar to reconciliation and commemoration of above, but slightly different"
b3b31a49-f5f6-4ff8-a820-d97389f54e5c,0,20,20,Reintroduction of women artists into appreciation of surrealism 
6099c309-f405-4b49-b40d-27c9cec8ffd6,0,40,40,Philosophy for mental health
8c91039f-9ff8-4749-b553-5310967d196d,0,29,29,This comes under developments in curricula 
2cf2bb53-bee7-43b5-ac91-a39c1da59b7f,0,12,12,Not sure if exhibits or public engagement 
992dc91f-0470-4499-a399-df31dde4089b,0,12,12,Reintroducing women into collections and understanding on Dadaism 
2e7aac74-3a80-4247-8ad7-cd9036e272c6,0,12,12,More women in art - does this stuff actually need to go in the gender category...? Or stay in museum collections
ddc79341-d440-4444-976b-cfdd3e143084,0,40,40,Philosophy for healh and wellbeing related to childbirth and maternity
6cdbcca0-df96-43fd-b0f9-861df14d4f76,1,,10,
20019ade-9dd4-46b3-881b-af03a3235b64,1,,10,
73d87e2d-5bb6-42bc-b366-0e0ea65b1f26,1,,10,
a168fb79-f346-4264-8c86-7c96356c4455,1,,10,
1a51d201-24d1-458d-a4f9-12cca8d0440c,1,,10,
f8dc83b5-ef6c-4c75-a66a-9ae43cc487cd,1,,10,
81dc0116-3bf9-407d-9ea0-28c888c43b90,0,23,23,"This is more about archaeology, preserving heritage, etc"
da4448ce-bb16-4561-87c8-9aca821d0477,0,23,23,Archaeology and historical places
a8b3a5e0-54a2-4a33-b12c-2b8e73e5e9a6,1,,10,
7e90d454-0001-4415-a908-89868a0a9ef2,0,12,12,Museum policy and techniques 
74ed51f9-037d-491b-b892-16cce8a5c998,1,,10,
804f1a61-a77d-44eb-99c6-a1ba03bef4a7,1,,10,
5cf9ff2e-3bc5-4a2e-b4fd-3bc93a2795d2,1,,10,
54d58bc0-9c40-4382-8882-a4500fe2c1db,1,,10,
63e39751-a9ec-4084-88d7-614222121105,1,,10,
b4565fb3-c0a9-4125-82b0-8ba01a46fd7b,1,,10,
e85c922f-ad8e-468f-8b51-fe003440511d,0,23,23,Heritage-led urban regeneration
5a4757e1-c4cb-4522-a1b1-74d5549f23a4,0,12,12,Curation techniques
735ece1e-ec4f-4418-b719-76e7452bcccd,1,,10,"Tbh I think we could create a topic for photography in its own right, but probably not this late in the game"
2d7b3bde-a7c8-4433-9469-57575b0ad6d2,0,59,59,Safeguarding heritage
b856d9bb-7a8f-4121-a562-3f2552d0d866,1,,10,
d2783860-a07d-4f19-8b7a-a026ae0e0c5f,1,,10,
f20bc85f-ccc3-4e9b-aede-bd930a0ea335,1,,10,
4c771bed-b682-442d-a01e-29f079989d58,0,23,23,"This is about historical place, archaeological heritage and modern settlement"
641c2c5f-8330-4a1c-87de-a08a25d778d3,0,23,23,About an archaeological site
1355afaf-91ed-4608-8a2a-1effb9cebbe7,0,23,23,Egyptian heritage site
8b3bd712-372e-4e07-9654-bdd786571220,0,23,23,historical places
db8090f9-2c4a-45bd-a67c-977353397ed3,1,,10,
eaf8bfad-ea61-4d77-aaef-45882eee7748,1,,10,
882468e0-a6f8-4a17-9e30-5e431225b97e,0,23,23,Archaeological sites and public engagement 
3bb4a20d-ddde-4767-84a5-28d17fe00afc,1,,10,
b02f5a4a-2506-491d-8d41-5124d766fbc9,1,,10,
7c2504fa-e8b9-4dee-8778-73af9c122619,0,60,60,
a66bc0b0-7c91-4988-8a66-63104375cacf,1,,10,
71112200-559d-425c-8580-37b47e1b80e2,1,,10,
cf369518-a340-471b-b137-c3a64e50c44b,1,,10,
87dfcac6-63c5-4d82-92e8-43d737aa8f68,0,12,12,Museums and curation 
dcd1970a-b506-4c37-8cf6-adba37bec19a,1,,10,
fc4cd203-0ce6-49f2-92c1-ec67f19e6cec,1,,10,
f92e8ebf-ded2-408f-96a1-5f29a1e22dec,1,,10,
4389fc9b-f511-4f74-8bce-c375beca7139,1,,10,
5383b164-48db-4977-a521-55cc0e757d43,1,,10,
058055d8-32fa-4b30-bd2f-a3136231ef27,0,77,77,Forensic techniques for historic forensics
3a914efb-3833-4acb-8ce6-98775057326f,1,,10,
c858354a-f012-4e47-9b97-f9263c953e51,1,,10,
19e656e1-565a-479c-94c3-051df8ea15eb,1,,10,
e004d69f-664e-45ab-a82b-11090f96de9d,0,12,12,About museum and curation techniques
b3e7b199-8172-484d-9828-3e330b26e4bf,1,,10,
6528a350-0cc3-4715-a607-7d66839eb454,0,12,12,About museum and curation practices
b680f754-4086-4249-9972-dc53060ae23b,1,,10,
2145c805-0acb-43f9-bcf5-5b0bca132a66,1,,10,
2ce017e2-7907-41b1-9890-21e11e02ecaf,1,,10,
4dff7de8-f5ce-4a09-8e05-3aa679d2698c,1,,10,
8c27ffd2-c993-43fd-9c77-af40e1188b3f,0,23,23,about international policy on World Heritage Sites
13a7b65f-9659-410f-8c0a-89dcef92183c,1,,10,
83bbd8a0-1ea8-48b1-8668-78b5115afe46,1,,10,
2c51681c-4214-4c66-ab98-708a0543ace3,1,,10,
824f26d2-0b61-4875-99f2-1320f2e19dfb,0,12,12,Curatorial practices to engage with audiences on climate change
92fd5893-9b8c-4edf-b43a-5342dafcbcf6,1,,10,
943c27ef-5d31-4f08-b694-5ca53d186563,0,23,23,Archaeological hertiage (marine archaeology) 
e0589f65-e3f8-4fb4-b88f-48185808fcc7,0,23,23,Archaeological techniques
c636c991-210f-4d12-adeb-0ac31ea5eb74,1,,10,
a3684142-9660-4a22-852a-840b313557a9,0,23,23,Experimental archaeology techniques
e5b13628-c909-42b1-b274-24b931701582,0,23,23,Historical places? 
51533bcb-1259-4e2d-8b20-7fc97ca3aea4,0,23,23,Marine archaeology
90099bb8-1b97-4108-81dd-6db045839b14,1,,10,
ba2f1f2a-e9b3-4cb6-89ae-c4891c85dd72,0,59,59,Safeguarding heritage
0a9e6979-b69a-4b66-8a36-9f58f6123003,0,12,12,Museums and curation
97fe7c06-048a-4ad7-b40a-d30ce1307e5b,1,,10,
239c2acd-75e2-46a6-9efe-0e507dc09eee,0,12,12,Muesum practice and policy on human remains 
11320555-dad1-4a37-a746-798750f7debf,0,4,4,This is historical research influencing commerical practice. Not sure exactly which related topic is belongs in 
dec77dde-efda-4e57-bec3-562d17728cc5,0,75,75,I think this development of hertiage education through TV is about public engagement approaches
5f0e2ee3-6534-4cf8-91c7-1689a5a1abb9,0,20,20,
73232951-8b56-42e4-8ee8-fbb6838eea54,1,,10,
dce679a7-a3b8-4c83-9c54-f3c9659c2243,1,,10,
587697ae-2705-4afa-a6d3-1094029f1ad2,0,23,23,"More historical research and heritage stuff influencing policy, not sure where it fits best"
1398a2dc-2671-4236-9dc5-6fe9439e4a3d,1,,10,
09f49471-744f-4a29-8e0a-d358df44a279,0,76,76,
8e7f9acc-cd53-43b4-8dd5-f46c4b3f25b7,0,12,12,This leans slightly more towards the impact of the museum and what it has attracted long term rather than the single exhibition itself
