Key,Value
cbcb40d7-472b-41f7-870c-c44dc420b572,"Development of probabilistic models for quantitative pathway analysis of plant pest introduction for the EU territory,Risk management to prioritise the eradication of new and emerging invasive non-native species,Bayesian networks to compare pest control interventions on commodities along agricultural production chains,Expert risk perceptions and the social amplification of risk: a case study in invasive tree pests and diseases,A regional decision support scheme for pest risk analysis in Southeast Asia,Socio-economic analyses of area-wide management of Mango Fruit Fly in South India"
11cd6b7f-778f-4b5c-b264-2847f52718bc,"Titles ,Money Laundering an Endless Cycle? A Comparative Analysis of the Anti-money Laundering Policies in the USA, UK, Australia and Canada ,The Financial Crisis and White Collar Crime: The Perfect Storm? ,Too scared to prosecute and too scared to jail? A critical and comparative analysis of enforcement of financial crime legislation against corporations in the United States of America and the United Kingdom ,The Financial War on Terror: A Review of Counter-terrorist Financing Strategies since 2001 ,Out with the old and … in with the old? A critical review of the Financial War on Terrorism on the Islamic State of Iraq and Levant ,Cryptoassets, social media platforms and defence against terrorism financing activity reports: a step into the regulatory unknown"
fea64c85-115c-453a-922f-0a3b87ce52df,"Game-angling tourism: Connecting people, places and natures,Shifting paradigms: People-centred models, active regional development, space-blind policies and place-based approaches,Evaluation of the impacts of onshore wind farms on tourism,The impacts of onshore-windfarms on a UK rural tourism landscape: objective evidence, local opposition, and national politics"
f4ca9699-35e7-49ea-9683-80ed480a5570,"Titles,,Behavioural weight management programmes for adults assessed by trials conducted in everyday contexts: systematic review and meta-analysis,Effect of behavioural techniques and delivery mode on effectiveness of weight management: systematic review, meta-analysis, and meta-regression,Managing overweight and obese adults: evidence review 2,Extended and standard duration weight loss referrals for adults in primary care (WRAP): a pragmatic randomised controlled trial,Screening and brief intervention for obesity in primary care: a parallel, two-arm, randomised trial,Doctor Referral of Overweight People to Low Energy total diet replacement Treatment (DROPLET): a pragmatic randomised controlled trial"
3126103b-7983-404b-b679-b4c62bbce959,"It's not mind blowing really....it's about keeping people happy,Someone to talk to,Help seeking for mental health issues in professional rugby league players"
d77093dd-e326-4f8e-80b9-df2d6b00519a,"Titles,,Civic Duty and Employee Outcomes: Do High Commitment Human Resource Practices and Work Overload Matter? ,Work-to-non-work Spillover: The Impact of Public Service Motivation and Meaningfulness on Outcomes in Work and Personal Life Domains,HRM Practices, Organizational Citizenship Behaviour and Performance: A Multi-level Analysis ,The Impact of Workplace Stressors on Individual Wellbeing and Engagement in Policing ,The Impact of Authoritarian Leadership on Ethical Voice: A Moderated Mediation Model of Felt Uncertainty and Leader Benevolence ,A Meta-analytic Review of the Consequences of Servant Leadership: The Moderating Roles of Cultural Factors"
1f9c699c-1ec7-402c-9443-1ead3d4a13a3,"Titles: ,Robust Pedestrian Dead Reckoning (R-PDR) for Arbitrary Mobile Device Placement ,Lightweight Map Matching for Indoor Localization Using Conditional Random Fields,Indoor Tracking Using Undirected Graphical Models,Robust Indoor Positioning with Lifelong Learning"
2de5a13a-da70-49e8-9c78-d84288ee1dff,"The Lives of Young Fathers: A Review of Selected Evidence ,Young Fathers and their Perspective of Health and Well-Being ,Researching Young Fatherhood: Ethical Considerations for the Researcher-Participant Relationship ,New Pathways for Young Fathers Report ,British Families in Lockdown Report ,Written Evidence Submitted to the Impact of Coronavirus on Business and Workers Inquiry"
4988ede6-8499-4d24-a6b7-0255a24a71f8,"Titles,,Digging Up Stories: Applied Theatre, Performance and War,Performance of Pain, Performance of Beauty,Performance In Place of War,Performance Affects: Applied Theatre and the End of Effect ,Performance in a Time of Terror,Refugees, Theatre and Crisis: Performing Global Identities"
fee69eec-f753-45b1-8545-796c0ae815d4,"Titles,,The Foundations of EU Data Protection Law,The internal and external constraints of data protection on competition law in the EU,Family ties: the intersection between data protection and competition in EU Law,Aligning data protection rights with competition law remedies? The GDPR right to data portability ,The power of providence: the role of platforms in leveraging the legibility of users to accentuate inequality,Grappling with ""data power"": normative nudges from data protection and privacy"
6482b498-0b76-4039-9385-0dd7649d6bc0,"Titles: ,In the Making: a co-constructed mapping and feasibility study of digital fabrication labs and their potential to catalyse cultural change,Makerspace Mapping,Breadth, depth and height: early findings on engaging disabled people with digital fabrication,Strategies for connecting low income communities to the creative economy through play: two case studies in Northern England,The Embodiment of Pure Thought? Digital fabrication, disability, and new possibilities for Auto|Biography,Making community: the wider role of makerspaces in public life"
62697a61-72ef-4ddc-8245-90518bef9763,"Titles,,Development of a tumor-targeted vascular disrupting agent activated by Membrane-type Matrix Metalloproteinases (MT-MMPs),The Tumor-Targeted Prodrug ICT2588 Demonstrates Therapeutic Activity Against Solid Tumors and Reduced Potential for Cardiovascular Toxicity,Preparation of peptidyl compounds for the treatment of cancer,A novel theranostic strategy for MMP-14 expressing glioblastomas impacts survival,Radiation plus theranostic combination therapy for targeting glioblastomas,MMP-sensitive taxane prodrug,Colon Cancer–Specific Cytochrome P450 2W1 Converts Duocarmycin Analogues into Potent Tumor Cytotoxins,Tumour-targeted Theranostic"
d069798b-1e91-4320-a2bb-107b011a2694,"Titles: ,Políticas educativas y la cultura del sistema escolar en el Perú ,Educar en tiempos de cambio 1968–1975 ,Género, Sexualidad y Adolescencia en la Provincia de Quispicanchis ,Para qué estudiar?: La problemática educativa de niñas y mujeres en áreas rurales del Perú ,La descentralizacion educativa 1996–2001"
2e7aac74-3a80-4247-8ad7-cd9036e272c6,"Titles,,The Marquis de Sade and the Avant-Garde,Dorothea Tanning: Behind the door another invisible door,Life is something else: Dorothea Tanning’s Hôtel du Pavot, Chambre 202,The domestic as erotic rite in the art of Carolee Schneemann,Gender Politics and the Home: Place of intimacy,Sexology and the artistic avant-garde,The Assembly Line Goddess: Modern art and the mannequin"
74758106-503f-47df-8f13-998d889f5b60,"Titles: ,European Cities and Migrants with Irregular Status: Municipal initiatives for the inclusion of irregular migrants in the provision of services.,Municipal activism on irregular migrants: the framing of inclusive approaches at the local level,Postcode Lottery for Europe's Undocumented Children: unravelling an uneven geography of entitlements in the European Union,Fundamental rights for irregular migrants: legal entitlements to healthcare and school education across the EU28,Safe reporting of crime: Research Highlights and Learnings for the EU Victims Strategy,Safeguarding children from destitution: Local authority responses to families with ‘no recourse to public funds’"
